state,Party,Popular.vote,year,state_winner,state_winner_votes,Electoral.vote
Alabama,Democratic,159965,1920,Democratic,159965,12
Alabama,Republican,74556,1920,Democratic,159965,12
Alabama,Democratic,112966,1924,Democratic,112966,12
Alabama,Republican,45005,1924,Democratic,112966,12
Alabama,Democratic,127797,1928,Democratic,127797,12
Alabama,Republican,120753,1928,Democratic,127797,12
Alabama,Democratic,207910,1932,Democratic,207910,11
Alabama,Republican,34675,1932,Democratic,207910,11
Alabama,Democratic,238196,1936,Democratic,238196,11
Alabama,Republican,35358,1936,Democratic,238196,11
Alabama,Democratic,250726,1940,Democratic,250726,11
Alabama,Republican,42184,1940,Democratic,250726,11
Alabama,Democratic,198918,1944,Democratic,198918,11
Alabama,Republican,44540,1944,Democratic,198918,11
Alabama,Dixiecrat,171443,1948,Dixiecrat,171443,11
Alabama,Republican,40930,1948,Dixiecrat,171443,11
Alabama,Democratic,275075,1952,Democratic,275075,11
Alabama,Republican,149231,1952,Democratic,275075,11
Alabama,Democratic,280844,1956,Democratic,280844,10
Alabama,Republican,195694,1956,Democratic,280844,10
Alabama,Southern Democrat,324050,1960,Southern Democrat,324050,6
Alabama,Democratic,318303,1960,Southern Democrat,324050,6
Alabama,Republican,237981,1960,Southern Democrat,324050,6
Alabama,Republican,479085,1964,Republican,479085,10
Alabama,Democratic,210732,1964,Republican,479085,10
Alabama,American Independent,691425,1968,American Independent,691425,10
Alabama,Democratic,196597,1968,American Independent,691425,10
Alabama,Republican,146923,1968,American Independent,691425,10
Alabama,Republican,728701,1972,Republican,728701,9
Alabama,Democratic,256923,1972,Republican,728701,9
Alabama,Democratic,659170,1976,Democratic,659170,9
Alabama,Republican,504070,1976,Democratic,659170,9
Alabama,Republican,654192,1980,Republican,654192,9
Alabama,Democratic,636730,1980,Republican,654192,9
Alabama,Republican,872849,1984,Republican,872849,9
Alabama,Democratic,551899,1984,Republican,872849,9
Alabama,Republican,815576,1988,Republican,815576,9
Alabama,Democratic,549506,1988,Republican,815576,9
Alabama,Republican,804283,1992,Republican,804283,9
Alabama,Democratic,690080,1992,Republican,804283,9
Alabama,Independent,183109,1992,Republican,804283,9
Alabama,Republican,769044,1996,Republican,769044,9
Alabama,Democratic,662165,1996,Republican,769044,9
Alabama,Independent,92149,1996,Republican,769044,9
Alabama,Republican,941173,2000,Republican,941173,9
Alabama,Democratic,692611,2000,Republican,941173,9
Alabama,Republican,1176394,2004,Republican,1176394,9
Alabama,Democratic,693933,2004,Republican,1176394,9
Alabama,Republican,1266546,2008,Republican,1266546,9
Alabama,Democratic,813479,2008,Republican,1266546,9
Alabama,Republican,1255925,2012,Republican,1255925,9
Alabama,Democratic,795696,2012,Republican,1255925,9
Alabama,Republican,1318255,2016,Republican,1318255,9
Alabama,Democratic,729547,2016,Republican,1318255,9
Alaska,Republican,30953,1960,Republican,30953,3
Alaska,Democratic,29809,1960,Republican,30953,3
Alaska,Democratic,44329,1964,Democratic,44329,3
Alaska,Republican,22930,1964,Democratic,44329,3
Alaska,Republican,37600,1968,Republican,37600,3
Alaska,Democratic,35411,1968,Republican,37600,3
Alaska,Independent,10024,1968,Republican,37600,3
Alaska,Republican,55349,1972,Republican,55349,3
Alaska,Democratic,32967,1972,Republican,55349,3
Alaska,American Independent,6903,1972,Republican,55349,3
Alaska,Republican,71555,1976,Republican,71555,3
Alaska,Democratic,44058,1976,Republican,71555,3
Alaska,Libertarian,6785,1976,Republican,71555,3
Alaska,Republican,86112,1980,Republican,86112,3
Alaska,Democratic,41842,1980,Republican,86112,3
Alaska,Republican,138377,1984,Republican,138377,3
Alaska,Democratic,62007,1984,Republican,138377,3
Alaska,Republican,119251,1988,Republican,119251,3
Alaska,Democratic,72584,1988,Republican,119251,3
Alaska,Republican,102000,1992,Republican,102000,3
Alaska,Democratic,78294,1992,Republican,102000,3
Alaska,Independent,73481,1992,Republican,102000,3
Alaska,Republican,122746,1996,Republican,122746,3
Alaska,Democratic,80380,1996,Republican,122746,3
Alaska,Reform,26333,1996,Republican,122746,3
Alaska,Republican,167398,2000,Republican,167398,3
Alaska,Democratic,79004,2000,Republican,167398,3
Alaska,Green,28747,2000,Republican,167398,3
Alaska,Republican,190889,2004,Republican,190889,3
Alaska,Democratic,111025,2004,Republican,190889,3
Alaska,Republican,193841,2008,Republican,193841,3
Alaska,Democratic,123594,2008,Republican,193841,3
Alaska,Republican,164676,2012,Republican,164676,3
Alaska,Democratic,122640,2012,Republican,164676,3
Alaska,Republican,163387,2016,Republican,163387,3
Alaska,Democratic,116454,2016,Republican,163387,3
Alaska,Libertarian,18725,2016,Republican,163387,3
Arizona,Republican,37016,1920,Republican,37016,3
Arizona,Democratic,29546,1920,Republican,37016,3
Arizona,Republican,30516,1924,Republican,30516,3
Arizona,Democratic,26235,1924,Republican,30516,3
Arizona,Progressive,17210,1924,Republican,30516,3
Arizona,Republican,52533,1928,Republican,52533,3
Arizona,Democratic,38537,1928,Republican,52533,3
Arizona,Democratic,79264,1932,Democratic,79264,3
Arizona,Republican,36104,1932,Democratic,79264,3
Arizona,Democratic,86722,1936,Democratic,86722,3
Arizona,Republican,33433,1936,Democratic,86722,3
Arizona,Democratic,95267,1940,Democratic,95267,3
Arizona,Republican,54030,1940,Democratic,95267,3
Arizona,Democratic,80926,1944,Democratic,80926,4
Arizona,Republican,56287,1944,Democratic,80926,4
Arizona,Democratic,95251,1948,Democratic,95251,4
Arizona,Republican,77597,1948,Democratic,95251,4
Arizona,Republican,152042,1952,Republican,152042,4
Arizona,Democratic,108528,1952,Republican,152042,4
Arizona,Republican,176990,1956,Republican,176990,4
Arizona,Democratic,112880,1956,Republican,176990,4
Arizona,Republican,221241,1960,Republican,221241,4
Arizona,Democratic,176781,1960,Republican,221241,4
Arizona,Republican,242535,1964,Republican,242535,5
Arizona,Democratic,237753,1964,Republican,242535,5
Arizona,Republican,266721,1968,Republican,266721,5
Arizona,Democratic,170514,1968,Republican,266721,5
Arizona,American Independent,46573,1968,Republican,266721,5
Arizona,Republican,402812,1972,Republican,402812,6
Arizona,Democratic,198540,1972,Republican,402812,6
Arizona,Republican,418642,1976,Republican,418642,6
Arizona,Democratic,295602,1976,Republican,418642,6
Arizona,Republican,529688,1980,Republican,529688,6
Arizona,Democratic,246843,1980,Republican,529688,6
Arizona,Independent,76952,1980,Republican,529688,6
Arizona,Republican,681416,1984,Republican,681416,7
Arizona,Democratic,333854,1984,Republican,681416,7
Arizona,Republican,702541,1988,Republican,702541,7
Arizona,Democratic,454029,1988,Republican,702541,7
Arizona,Republican,572086,1992,Republican,572086,8
Arizona,Democratic,543050,1992,Republican,572086,8
Arizona,Independent,353741,1992,Republican,572086,8
Arizona,Democratic,653288,1996,Democratic,653288,8
Arizona,Republican,622073,1996,Democratic,653288,8
Arizona,Reform,112072,1996,Democratic,653288,8
Arizona,Republican,781652,2000,Republican,781652,8
Arizona,Democratic,685341,2000,Republican,781652,8
Arizona,Republican,1104294,2004,Republican,1104294,10
Arizona,Democratic,893524,2004,Republican,1104294,10
Arizona,Republican,1230111,2008,Republican,1230111,10
Arizona,Democratic,1034707,2008,Republican,1230111,10
Arizona,Republican,1233654,2012,Republican,1233654,11
Arizona,Democratic,1025232,2012,Republican,1233654,11
Arizona,Republican,1252401,2016,Republican,1252401,11
Arizona,Democratic,1161167,2016,Republican,1252401,11
Arkansas,Democratic,106682,1920,Democratic,106682,9
Arkansas,Republican,71948,1920,Democratic,106682,9
Arkansas,Democratic,84790,1924,Democratic,84790,9
Arkansas,Republican,40583,1924,Democratic,84790,9
Arkansas,Progressive,13167,1924,Democratic,84790,9
Arkansas,Democratic,123140,1928,Democratic,123140,9
Arkansas,Republican,77789,1928,Democratic,123140,9
Arkansas,Democratic,189529,1932,Democratic,189529,9
Arkansas,Republican,27465,1932,Democratic,189529,9
Arkansas,Democratic,146765,1936,Democratic,146765,9
Arkansas,Republican,32039,1936,Democratic,146765,9
Arkansas,Democratic,157213,1940,Democratic,157213,9
Arkansas,Republican,42122,1940,Democratic,157213,9
Arkansas,Democratic,148965,1944,Democratic,148965,9
Arkansas,Republican,63551,1944,Democratic,148965,9
Arkansas,Democratic,149659,1948,Democratic,149659,9
Arkansas,Republican,50959,1948,Democratic,149659,9
Arkansas,Dixiecrat,40068,1948,Democratic,149659,9
Arkansas,Democratic,226300,1952,Democratic,226300,8
Arkansas,Republican,177155,1952,Democratic,226300,8
Arkansas,Democratic,213777,1956,Democratic,213777,8
Arkansas,Republican,186287,1956,Democratic,213777,8
Arkansas,Democratic,215049,1960,Democratic,215049,8
Arkansas,Republican,184508,1960,Democratic,215049,8
Arkansas,National States Rights Party,28952,1960,Democratic,215049,8
Arkansas,Democratic,314197,1964,Democratic,314197,6
Arkansas,Republican,243264,1964,Democratic,314197,6
Arkansas,American Independent,235627,1968,American Independent,235627,6
Arkansas,Republican,189062,1968,American Independent,235627,6
Arkansas,Democratic,184901,1968,American Independent,235627,6
Arkansas,Republican,445751,1972,Republican,445751,6
Arkansas,Democratic,198899,1972,Republican,445751,6
Arkansas,Democratic,499614,1976,Democratic,499614,6
Arkansas,Republican,268753,1976,Democratic,499614,6
Arkansas,Republican,403164,1980,Republican,403164,6
Arkansas,Democratic,398041,1980,Republican,403164,6
Arkansas,Republican,534774,1984,Republican,534774,6
Arkansas,Democratic,338646,1984,Republican,534774,6
Arkansas,Republican,466578,1988,Republican,466578,6
Arkansas,Democratic,349237,1988,Republican,466578,6
Arkansas,Democratic,505823,1992,Democratic,505823,6
Arkansas,Republican,337324,1992,Democratic,505823,6
Arkansas,Independent,99132,1992,Democratic,505823,6
Arkansas,Democratic,475171,1996,Democratic,475171,6
Arkansas,Republican,325416,1996,Democratic,475171,6
Arkansas,Reform,69884,1996,Democratic,475171,6
Arkansas,Republican,472940,2000,Republican,472940,6
Arkansas,Democratic,422768,2000,Republican,472940,6
Arkansas,Republican,572898,2004,Republican,572898,6
Arkansas,Democratic,469953,2004,Republican,572898,6
Arkansas,Republican,638017,2008,Republican,638017,6
Arkansas,Democratic,422310,2008,Republican,638017,6
Arkansas,Republican,647744,2012,Republican,647744,6
Arkansas,Democratic,394409,2012,Republican,647744,6
Arkansas,Republican,684872,2016,Republican,684872,6
Arkansas,Democratic,380494,2016,Republican,684872,6
California,Republican,624992,1920,Republican,624992,13
California,Democratic,229191,1920,Republican,624992,13
California,Socialist,64076,1920,Republican,624992,13
California,Republican,733250,1924,Republican,733250,13
California,Socialist,424649,1924,Republican,733250,13
California,Democratic,105514,1924,Republican,733250,13
California,Republican,1162323,1928,Republican,1162323,13
California,Democratic,614365,1928,Republican,1162323,13
California,Democratic,1324157,1932,Democratic,1324157,22
California,Republican,847902,1932,Democratic,1324157,22
California,Democratic,1766836,1936,Democratic,1766836,22
California,Republican,836431,1936,Democratic,1766836,22
California,Democratic,1877618,1940,Democratic,1877618,22
California,Republican,1351419,1940,Democratic,1877618,22
California,Democratic,1988564,1944,Democratic,1988564,25
California,Republican,1512965,1944,Democratic,1988564,25
California,Democratic,1913134,1948,Democratic,1913134,25
California,Republican,1895269,1948,Democratic,1913134,25
California,Republican,3035587,1952,Republican,3035587,32
California,Democratic,2257646,1952,Republican,3035587,32
California,Republican,3027668,1956,Republican,3027668,32
California,Democratic,2240135,1956,Republican,3027668,32
California,Republican,3259722,1960,Republican,3259722,32
California,Democratic,3224099,1960,Republican,3259722,32
California,Democratic,4171877,1964,Democratic,4171877,40
California,Republican,2879108,1964,Democratic,4171877,40
California,Republican,3467664,1968,Republican,3467664,40
California,Democratic,3244318,1968,Republican,3467664,40
California,American Independent,487270,1968,Republican,3467664,40
California,Republican,4602096,1972,Republican,4602096,45
California,Democratic,3475847,1972,Republican,4602096,45
California,Republican,3882244,1976,Republican,3882244,45
California,Democratic,3742284,1976,Republican,3882244,45
California,Republican,4524858,1980,Republican,4524858,45
California,Democratic,3083661,1980,Republican,4524858,45
California,Independent,739833,1980,Republican,4524858,45
California,Republican,5467009,1984,Republican,5467009,47
California,Democratic,3922519,1984,Republican,5467009,47
California,Republican,5054917,1988,Republican,5054917,47
California,Democratic,4702233,1988,Republican,5054917,47
California,Democratic,5121325,1992,Democratic,5121325,54
California,Republican,3630574,1992,Democratic,5121325,54
California,Independent,2296006,1992,Democratic,5121325,54
California,Democratic,5119835,1996,Democratic,5119835,54
California,Republican,3828380,1996,Democratic,5119835,54
California,Reform,697847,1996,Democratic,5119835,54
California,Democratic,5861203,2000,Democratic,5861203,54
California,Republican,4567429,2000,Democratic,5861203,54
California,Democratic,6745485,2004,Democratic,6745485,55
California,Republican,5509826,2004,Democratic,6745485,55
California,Democratic,8274473,2008,Democratic,8274473,55
California,Republican,5011781,2008,Democratic,8274473,55
California,Democratic,7854285,2012,Democratic,7854285,55
California,Republican,4839958,2012,Democratic,7854285,55
California,Democratic,8753788,2016,Democratic,8753788,55
California,Republican,4483810,2016,Democratic,8753788,55
Colorado,Republican,173248,1920,Republican,173248,6
Colorado,Democratic,104936,1920,Republican,173248,6
Colorado,Republican,195171,1924,Republican,195171,6
Colorado,Democratic,75238,1924,Republican,195171,6
Colorado,Farmer Labor,69945,1924,Republican,195171,6
Colorado,Republican,253872,1928,Republican,253872,6
Colorado,Democratic,133131,1928,Republican,253872,6
Colorado,Democratic,250877,1932,Democratic,250877,6
Colorado,Republican,189617,1932,Democratic,250877,6
Colorado,Democratic,295021,1936,Democratic,295021,6
Colorado,Republican,181267,1936,Democratic,295021,6
Colorado,Republican,279576,1940,Republican,279576,6
Colorado,Democratic,265554,1940,Republican,279576,6
Colorado,Republican,268731,1944,Republican,268731,6
Colorado,Democratic,234331,1944,Republican,268731,6
Colorado,Democratic,267288,1948,Democratic,267288,6
Colorado,Republican,239714,1948,Democratic,267288,6
Colorado,Republican,379782,1952,Republican,379782,6
Colorado,Democratic,245504,1952,Republican,379782,6
Colorado,Republican,394479,1956,Republican,394479,6
Colorado,Democratic,263997,1956,Republican,394479,6
Colorado,Republican,402242,1960,Republican,402242,6
Colorado,Democratic,330629,1960,Republican,402242,6
Colorado,Democratic,476024,1964,Democratic,476024,6
Colorado,Republican,296767,1964,Democratic,476024,6
Colorado,Republican,409345,1968,Republican,409345,6
Colorado,Democratic,335174,1968,Republican,409345,6
Colorado,American Independent,60813,1968,Republican,409345,6
Colorado,Republican,597189,1972,Republican,597189,7
Colorado,Democratic,329980,1972,Republican,597189,7
Colorado,Republican,584367,1976,Republican,584367,7
Colorado,Democratic,460353,1976,Republican,584367,7
Colorado,Republican,652264,1980,Republican,652264,7
Colorado,Democratic,367973,1980,Republican,652264,7
Colorado,National Unity,130633,1980,Republican,652264,7
Colorado,Republican,821818,1984,Republican,821818,8
Colorado,Democratic,454974,1984,Republican,821818,8
Colorado,Republican,728177,1988,Republican,728177,8
Colorado,Democratic,621453,1988,Republican,728177,8
Colorado,Democratic,629681,1992,Democratic,629681,8
Colorado,Republican,562850,1992,Democratic,629681,8
Colorado,Independent,366010,1992,Democratic,629681,8
Colorado,Republican,691848,1996,Republican,691848,8
Colorado,Democratic,671152,1996,Republican,691848,8
Colorado,Reform,99629,1996,Republican,691848,8
Colorado,Republican,883745,2000,Republican,883745,8
Colorado,Democratic,738227,2000,Republican,883745,8
Colorado,Green,91434,2000,Republican,883745,8
Colorado,Republican,1101255,2004,Republican,1101255,9
Colorado,Democratic,1001732,2004,Republican,1101255,9
Colorado,Democratic,1288633,2008,Democratic,1288633,9
Colorado,Republican,1073629,2008,Democratic,1288633,9
Colorado,Democratic,1323101,2012,Democratic,1323101,9
Colorado,Republican,1185243,2012,Democratic,1323101,9
Colorado,Democratic,1338870,2016,Democratic,1338870,9
Colorado,Republican,1202484,2016,Democratic,1338870,9
Colorado,Libertarian,144121,2016,Democratic,1338870,9
Connecticut,Republican,229238,1920,Republican,229238,7
Connecticut,Democratic,120721,1920,Republican,229238,7
Connecticut,Republican,246322,1924,Republican,246322,7
Connecticut,Democratic,110184,1924,Republican,246322,7
Connecticut,Progressive,42416,1924,Republican,246322,7
Connecticut,Republican,296641,1928,Republican,296641,7
Connecticut,Democratic,252085,1928,Republican,296641,7
Connecticut,Republican,288420,1932,Republican,288420,8
Connecticut,Democratic,281632,1932,Republican,288420,8
Connecticut,Democratic,382129,1936,Democratic,382129,8
Connecticut,Republican,278685,1936,Democratic,382129,8
Connecticut,Democratic,417621,1940,Democratic,417621,8
Connecticut,Republican,361819,1940,Democratic,417621,8
Connecticut,Democratic,435146,1944,Democratic,435146,8
Connecticut,Republican,390527,1944,Democratic,435146,8
Connecticut,Republican,437754,1948,Republican,437754,8
Connecticut,Democratic,423297,1948,Republican,437754,8
Connecticut,Republican,611012,1952,Republican,611012,8
Connecticut,Democratic,481649,1952,Republican,611012,8
Connecticut,Republican,711837,1956,Republican,711837,8
Connecticut,Democratic,405079,1956,Republican,711837,8
Connecticut,Democratic,657055,1960,Democratic,657055,8
Connecticut,Republican,565813,1960,Democratic,657055,8
Connecticut,Democratic,826269,1964,Democratic,826269,8
Connecticut,Republican,390996,1964,Democratic,826269,8
Connecticut,Democratic,621561,1968,Democratic,621561,8
Connecticut,Republican,556721,1968,Democratic,621561,8
Connecticut,American Independent,76650,1968,Democratic,621561,8
Connecticut,Republican,810763,1972,Republican,810763,8
Connecticut,Democratic,555498,1972,Republican,810763,8
Connecticut,Republican,719261,1976,Republican,719261,8
Connecticut,Democratic,647895,1976,Republican,719261,8
Connecticut,Republican,677210,1980,Republican,677210,8
Connecticut,Democratic,541732,1980,Republican,677210,8
Connecticut,Independent,171807,1980,Republican,677210,8
Connecticut,Republican,890877,1984,Republican,890877,8
Connecticut,Democratic,569597,1984,Republican,890877,8
Connecticut,Republican,750241,1988,Republican,750241,8
Connecticut,Democratic,676584,1988,Republican,750241,8
Connecticut,Democratic,682318,1992,Democratic,682318,8
Connecticut,Republican,578313,1992,Democratic,682318,8
Connecticut,Independent,348771,1992,Democratic,682318,8
Connecticut,Democratic,735740,1996,Democratic,735740,8
Connecticut,Republican,483109,1996,Democratic,735740,8
Connecticut,Reform,139523,1996,Democratic,735740,8
Connecticut,Democratic,816015,2000,Democratic,816015,8
Connecticut,Republican,561094,2000,Democratic,816015,8
Connecticut,Democratic,857488,2004,Democratic,857488,7
Connecticut,Republican,693826,2004,Democratic,857488,7
Connecticut,Democratic,997773,2008,Democratic,997773,7
Connecticut,Republican,629428,2008,Democratic,997773,7
Connecticut,Democratic,905083,2012,Democratic,905083,7
Connecticut,Republican,634892,2012,Democratic,905083,7
Connecticut,Democratic,897572,2016,Democratic,897572,7
Connecticut,Republican,673215,2016,Democratic,897572,7
Delaware,Republican,52858,1920,Republican,52858,3
Delaware,Democratic,39911,1920,Republican,52858,3
Delaware,Republican,52441,1924,Republican,52441,3
Delaware,Democratic,33445,1924,Republican,52441,3
Delaware,Progressive,4979,1924,Republican,52441,3
Delaware,Republican,68860,1928,Republican,68860,3
Delaware,Democratic,36643,1928,Republican,68860,3
Delaware,Republican,57073,1932,Republican,57073,3
Delaware,Democratic,54319,1932,Republican,57073,3
Delaware,Democratic,69702,1936,Democratic,69702,3
Delaware,Republican,57236,1936,Democratic,69702,3
Delaware,Democratic,74599,1940,Democratic,74599,3
Delaware,Republican,61440,1940,Democratic,74599,3
Delaware,Democratic,68166,1944,Democratic,68166,3
Delaware,Republican,56747,1944,Democratic,68166,3
Delaware,Republican,69588,1948,Republican,69588,3
Delaware,Democratic,67813,1948,Republican,69588,3
Delaware,Republican,90059,1952,Republican,90059,3
Delaware,Democratic,83315,1952,Republican,90059,3
Delaware,Republican,98057,1956,Republican,98057,3
Delaware,Democratic,79421,1956,Republican,98057,3
Delaware,Democratic,99590,1960,Democratic,99590,3
Delaware,Republican,96373,1960,Democratic,99590,3
Delaware,Democratic,122704,1964,Democratic,122704,3
Delaware,Republican,78078,1964,Democratic,122704,3
Delaware,Republican,96714,1968,Republican,96714,3
Delaware,Democratic,89194,1968,Republican,96714,3
Delaware,American Independent,28459,1968,Republican,96714,3
Delaware,Republican,140357,1972,Republican,140357,3
Delaware,Democratic,92283,1972,Republican,140357,3
Delaware,Democratic,122596,1976,Democratic,122596,3
Delaware,Republican,109831,1976,Democratic,122596,3
Delaware,Republican,111252,1980,Republican,111252,3
Delaware,Democratic,105754,1980,Republican,111252,3
Delaware,Independent,16288,1980,Republican,111252,3
Delaware,Republican,152190,1984,Republican,152190,3
Delaware,Democratic,101656,1984,Republican,152190,3
Delaware,Republican,139639,1988,Republican,139639,3
Delaware,Democratic,108647,1988,Republican,139639,3
Delaware,Democratic,126054,1992,Democratic,126054,3
Delaware,Republican,102313,1992,Democratic,126054,3
Delaware,Independent,59213,1992,Democratic,126054,3
Delaware,Democratic,140355,1996,Democratic,140355,3
Delaware,Republican,99062,1996,Democratic,140355,3
Delaware,Independent,28719,1996,Democratic,140355,3
Delaware,Democratic,180068,2000,Democratic,180068,3
Delaware,Republican,137288,2000,Democratic,180068,3
Delaware,Democratic,200152,2004,Democratic,200152,3
Delaware,Republican,171660,2004,Democratic,200152,3
Delaware,Democratic,255459,2008,Democratic,255459,3
Delaware,Republican,152374,2008,Democratic,255459,3
Delaware,Democratic,242584,2012,Democratic,242584,3
Delaware,Republican,165484,2012,Democratic,242584,3
Delaware,Democratic,235603,2016,Democratic,235603,3
Delaware,Republican,185127,2016,Democratic,235603,3
Florida,Democratic,90515,1920,Democratic,90515,6
Florida,Republican,44853,1920,Democratic,90515,6
Florida,Democratic,62083,1924,Democratic,62083,6
Florida,Republican,30633,1924,Democratic,62083,6
Florida,Republican,144168,1928,Republican,144168,6
Florida,Democratic,101764,1928,Republican,144168,6
Florida,Democratic,206307,1932,Democratic,206307,7
Florida,Republican,69170,1932,Democratic,206307,7
Florida,Democratic,249117,1936,Democratic,249117,7
Florida,Republican,78248,1936,Democratic,249117,7
Florida,Democratic,359334,1940,Democratic,359334,7
Florida,Republican,126158,1940,Democratic,359334,7
Florida,Democratic,339377,1944,Democratic,339377,8
Florida,Republican,143215,1944,Democratic,339377,8
Florida,Democratic,281988,1948,Democratic,281988,8
Florida,Republican,194280,1948,Democratic,281988,8
Florida,Dixiecrat,89755,1948,Democratic,281988,8
Florida,Republican,544036,1952,Republican,544036,10
Florida,Democratic,444950,1952,Republican,544036,10
Florida,Republican,643849,1956,Republican,643849,10
Florida,Democratic,480371,1956,Republican,643849,10
Florida,Republican,795476,1960,Republican,795476,10
Florida,Democratic,748700,1960,Republican,795476,10
Florida,Democratic,948540,1964,Democratic,948540,14
Florida,Republican,905941,1964,Democratic,948540,14
Florida,Republican,886804,1968,Republican,886804,14
Florida,Democratic,676794,1968,Republican,886804,14
Florida,American Independent,624207,1968,Republican,886804,14
Florida,Republican,1857759,1972,Republican,1857759,17
Florida,Democratic,718117,1972,Republican,1857759,17
Florida,Democratic,1636000,1976,Democratic,1636000,17
Florida,Republican,1469531,1976,Democratic,1636000,17
Florida,Republican,2046951,1980,Republican,2046951,17
Florida,Democratic,1419475,1980,Republican,2046951,17
Florida,Independent,189692,1980,Republican,2046951,17
Florida,Republican,2730350,1984,Republican,2730350,21
Florida,Democratic,1448816,1984,Republican,2730350,21
Florida,Republican,2618885,1988,Republican,2618885,21
Florida,Democratic,1656701,1988,Republican,2618885,21
Florida,Republican,2173310,1992,Republican,2173310,25
Florida,Democratic,2072698,1992,Republican,2173310,25
Florida,Independent,1053067,1992,Republican,2173310,25
Florida,Democratic,2546870,1996,Democratic,2546870,25
Florida,Republican,2244536,1996,Democratic,2546870,25
Florida,Reform,483870,1996,Democratic,2546870,25
Florida,Republican,2912790,2000,Republican,2912790,25
Florida,Democratic,2912253,2000,Republican,2912790,25
Florida,Republican,3964522,2004,Republican,3964522,27
Florida,Democratic,3583544,2004,Republican,3964522,27
Florida,Democratic,4282367,2008,Democratic,4282367,27
Florida,Republican,4046219,2008,Democratic,4282367,27
Florida,Democratic,4237756,2012,Democratic,4237756,29
Florida,Republican,4163447,2012,Democratic,4237756,29
Florida,Republican,4617886,2016,Republican,4617886,29
Florida,Democratic,4504975,2016,Republican,4617886,29
Georgia,Democratic,107162,1920,Democratic,107162,14
Georgia,Republican,41089,1920,Democratic,107162,14
Georgia,Democratic,123200,1924,Democratic,123200,14
Georgia,Republican,30300,1924,Democratic,123200,14
Georgia,Progressive,12691,1924,Democratic,123200,14
Georgia,Democratic,129602,1928,Democratic,129602,14
Georgia,Republican,99368,1928,Democratic,129602,14
Georgia,Democratic,234118,1932,Democratic,234118,12
Georgia,Republican,19863,1932,Democratic,234118,12
Georgia,Democratic,255364,1936,Democratic,255364,12
Georgia,Republican,36942,1936,Democratic,255364,12
Georgia,Democratic,265194,1940,Democratic,265194,12
Georgia,Republican,46360,1940,Democratic,265194,12
Georgia,Democratic,268187,1944,Democratic,268187,12
Georgia,Republican,59880,1944,Democratic,268187,12
Georgia,Democratic,254646,1948,Democratic,254646,12
Georgia,Dixiecrat,85055,1948,Democratic,254646,12
Georgia,Republican,76691,1948,Democratic,254646,12
Georgia,Democratic,456823,1952,Democratic,456823,12
Georgia,Republican,198979,1952,Democratic,456823,12
Georgia,Democratic,441094,1956,Democratic,441094,12
Georgia,Republican,216652,1956,Democratic,441094,12
Georgia,Democratic,458638,1960,Democratic,458638,12
Georgia,Republican,274472,1960,Democratic,458638,12
Georgia,Republican,616584,1964,Republican,616584,12
Georgia,Democratic,522557,1964,Republican,616584,12
Georgia,American Independent,535550,1968,American Independent,535550,12
Georgia,Republican,380111,1968,American Independent,535550,12
Georgia,Democratic,334440,1968,American Independent,535550,12
Georgia,Republican,881496,1972,Republican,881496,12
Georgia,Democratic,289529,1972,Republican,881496,12
Georgia,Democratic,979409,1976,Democratic,979409,12
Georgia,Republican,483743,1976,Democratic,979409,12
Georgia,Democratic,890733,1980,Democratic,890733,12
Georgia,Republican,654168,1980,Democratic,890733,12
Georgia,Republican,1068722,1984,Republican,1068722,12
Georgia,Democratic,706628,1984,Republican,1068722,12
Georgia,Republican,1081331,1988,Republican,1081331,12
Georgia,Democratic,714792,1988,Republican,1081331,12
Georgia,Democratic,1008966,1992,Democratic,1008966,13
Georgia,Republican,995252,1992,Democratic,1008966,13
Georgia,Independent,309657,1992,Democratic,1008966,13
Georgia,Republican,1080843,1996,Republican,1080843,13
Georgia,Democratic,1053849,1996,Republican,1080843,13
Georgia,Reform,146337,1996,Republican,1080843,13
Georgia,Republican,1419720,2000,Republican,1419720,13
Georgia,Democratic,1116230,2000,Republican,1419720,13
Georgia,Republican,1914254,2004,Republican,1914254,15
Georgia,Democratic,1366149,2004,Republican,1914254,15
Georgia,Republican,2048759,2008,Republican,2048759,15
Georgia,Democratic,1844123,2008,Republican,2048759,15
Georgia,Republican,2078688,2012,Republican,2078688,16
Georgia,Democratic,1773827,2012,Republican,2078688,16
Georgia,Republican,2089104,2016,Republican,2089104,16
Georgia,Democratic,1877963,2016,Republican,2089104,16
Hawaii,Democratic,92410,1960,Democratic,92410,3
Hawaii,Republican,92295,1960,Democratic,92410,3
Hawaii,Democratic,163249,1964,Democratic,163249,4
Hawaii,Republican,44022,1964,Democratic,163249,4
Hawaii,Democratic,141324,1968,Democratic,141324,4
Hawaii,Republican,91425,1968,Democratic,141324,4
Hawaii,Republican,168865,1972,Republican,168865,4
Hawaii,Democratic,101409,1972,Republican,168865,4
Hawaii,Democratic,147375,1976,Democratic,147375,4
Hawaii,Republican,140003,1976,Democratic,147375,4
Hawaii,Democratic,135879,1980,Democratic,135879,4
Hawaii,Republican,130112,1980,Democratic,135879,4
Hawaii,Independent,32021,1980,Democratic,135879,4
Hawaii,Republican,185050,1984,Republican,185050,4
Hawaii,Democratic,147154,1984,Republican,185050,4
Hawaii,Democratic,192364,1988,Democratic,192364,4
Hawaii,Republican,158625,1988,Democratic,192364,4
